YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,7,0
1906,0,0
1907,5,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,9,0
1913,12,0
1914,22,1
1915,16,1
1916,15,1
1917,20,1
1918,18,1
1919,17,1
1920,10,1
1921,19,2
1922,21,3
1923,22,4
1924,23,5
1925,14,3
1926,22,6
1927,25,7
1928,28,9
1929,14,5
1930,24,9
1931,21,9
1932,35,15
1933,26,12
1934,50,25
1935,35,18
1936,51,28
1937,38,22
1938,43,26
1939,44,28
1940,42,28
1941,35,24
1942,78,55
1943,67,49
1944,77,57
1945,120,91
1946,214,166
1947,233,185
1948,268,218
1949,317,263
1950,352,298
1951,419,358
1952,439,378
1953,492,427
1954,619,542
1955,543,479
1956,593,527
1957,570,511
1958,991,895
1959,1196,1089
1960,1267,1163
1961,1407,1296
1962,1417,1310
1963,1390,1290
1964,1452,1353
1965,1458,1364
1966,958,899
1967,893,841
1968,904,855
1969,1076,1021
1970,1765,1682
1971,2211,2111
1972,1809,1731
1973,1926,1848
1974,2082,2002
1975,2266,2184
1976,2273,2195
1977,2376,2300
1978,2433,2361
1979,2936,2855
1980,2980,2904
1981,2702,2636
1982,2725,2661
1983,2491,2435
1984,2511,2458
1985,2828,2771
1986,2974,2917
1987,2770,2720
1988,2539,2495
1989,2491,2451
1990,2361,2325
1991,2154,2123
1992,2064,2035
1993,2239,2210
1994,2122,2095
1995,1952,1929
1996,1901,1880
1997,1763,1744
1998,1641,1625
1999,1527,1513
2000,1381,1369
2001,1359,1348
2002,1360,1349
2003,1413,1402
2004,1432,1421
2005,1256,1247
2006,1215,1207
2007,1169,1161
2008,1247,1239
2009,1446,1437
2010,1216,1209
2011,1271,1264
2012,1180,1174
2013,1062,1057
