YOB,Born,Alive
1900,99,0
1901,58,0
1902,58,0
1903,83,0
1904,54,0
1905,55,0
1906,64,0
1907,92,0
1908,59,0
1909,57,0
1910,57,0
1911,82,0
1912,99,0
1913,90,0
1914,120,0
1915,169,1
1916,152,1
1917,135,1
1918,134,1
1919,117,1
1920,135,1
1921,136,4
1922,128,6
1923,130,8
1924,122,10
1925,114,11
1926,93,11
1927,92,12
1928,81,12
1929,72,12
1930,93,18
1931,73,16
1932,70,18
1933,57,17
1934,72,24
1935,62,23
1936,59,24
1937,49,21
1938,61,29
1939,55,28
1940,49,26
1941,52,29
1942,39,23
1943,45,27
1944,51,32
1945,41,27
1946,38,26
1947,36,25
1948,49,36
1949,35,26
1950,31,24
1951,35,28
1952,35,28
1953,47,38
1954,24,20
1955,34,28
1956,24,20
1957,30,26
1958,19,16
1959,11,10
1960,19,17
1961,20,18
1962,14,13
1963,14,13
1964,7,6
1965,15,14
1966,7,6
1967,15,14
1968,11,10
1969,10,9
1970,0,0
1971,14,13
1972,12,11
1973,9,9
1974,14,13
1975,11,10
1976,7,7
1977,9,9
1978,8,8
1979,9,9
1980,13,13
1981,7,7
1982,10,10
1983,0,0
1984,0,0
1985,7,7
1986,9,9
1987,7,7
1988,0,0
1989,10,10
1990,8,8
1991,12,12
1992,14,14
1993,16,16
1994,15,15
1995,24,24
1996,16,16
1997,25,25
1998,20,20
1999,26,26
2000,32,32
2001,65,64
2002,62,61
2003,117,116
2004,102,101
2005,98,97
2006,98,97
2007,104,103
2008,112,111
2009,87,86
2010,88,87
2011,94,93
2012,109,108
2013,99,98
2014,139,138
2015,140,139
2016,164,163
2017,205,204
2018,269,268
2019,352,350
2020,304,303
