YOB,Born,Alive
1900,12,0
1901,12,0
1902,9,0
1903,12,0
1904,17,0
1905,6,0
1906,10,0
1907,9,0
1908,14,0
1909,22,0
1910,28,0
1911,16,0
1912,32,0
1913,43,0
1914,53,0
1915,61,0
1916,53,0
1917,49,0
1918,59,0
1919,82,0
1920,80,0
1921,94,1
1922,91,2
1923,105,3
1924,121,5
1925,104,5
1926,86,5
1927,114,7
1928,141,10
1929,114,9
1930,118,11
1931,102,12
1932,90,14
1933,90,16
1934,94,20
1935,86,21
1936,93,25
1937,82,25
1938,96,32
1939,84,31
1940,70,28
1941,91,39
1942,109,49
1943,100,48
1944,109,55
1945,132,70
1946,132,74
1947,108,63
1948,127,78
1949,133,85
1950,132,88
1951,146,100
1952,134,94
1953,122,87
1954,125,91
1955,115,86
1956,152,115
1957,124,96
1958,150,118
1959,129,104
1960,158,130
1961,147,122
1962,120,100
1963,148,125
1964,147,125
1965,148,127
1966,136,118
1967,145,127
1968,153,135
1969,159,142
1970,192,173
1971,193,175
1972,177,161
1973,188,172
1974,207,190
1975,206,190
1976,228,212
1977,236,220
1978,215,202
1979,241,227
1980,251,238
1981,281,267
1982,271,258
1983,237,226
1984,270,258
1985,266,255
1986,224,215
1987,257,247
1988,244,235
1989,322,312
1990,325,315
1991,364,354
1992,386,375
1993,375,365
1994,391,381
1995,427,417
1996,407,398
1997,499,489
1998,508,499
1999,600,590
2000,737,726
2001,802,790
2002,863,851
2003,928,916
2004,1088,1075
2005,1204,1190
2006,1552,1535
2007,1968,1948
2008,2339,2318
2009,3125,3099
2010,3012,2989
2011,3070,3048
2012,3049,3028
2013,3030,3010
2014,3424,3402
2015,3218,3198
2016,3716,3694
2017,4200,4176
2018,4664,4639
2019,5036,5010
2020,4638,4615
