YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,8,0
1908,5,0
1909,6,0
1910,7,0
1911,7,0
1912,16,0
1913,10,0
1914,15,0
1915,21,0
1916,14,0
1917,15,0
1918,22,0
1919,21,0
1920,15,0
1921,25,1
1922,20,1
1923,10,1
1924,16,2
1925,18,2
1926,15,2
1927,8,1
1928,11,2
1929,10,2
1930,0,0
1931,7,2
1932,8,2
1933,7,2
1934,8,3
1935,10,4
1936,0,0
1937,7,3
1938,5,2
1939,11,6
1940,9,5
1941,10,6
1942,11,6
1943,12,7
1944,9,6
1945,6,4
1946,8,5
1947,12,8
1948,10,7
1949,5,4
1950,6,5
1951,5,4
1952,6,5
1953,0,0
1954,5,4
1955,6,5
1956,7,6
1957,9,7
1958,5,4
1959,7,6
1960,8,7
1961,0,0
1962,5,4
1963,0,0
1964,5,4
1965,5,4
1966,0,0
1967,0,0
1968,5,5
1969,6,5
1970,0,0
1971,5,5
1972,0,0
1973,5,5
1974,5,5
1975,0,0
1976,5,5
1977,6,6
1978,6,6
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,6,6
1984,0,0
1985,7,7
1986,8,8
1987,0,0
1988,5,5
1989,9,9
1990,0,0
1991,6,6
1992,5,5
