YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,9,0
1913,0,0
1914,8,0
1915,12,0
1916,0,0
1917,15,0
1918,15,0
1919,13,0
1920,15,0
1921,14,1
1922,5,0
1923,17,1
1924,10,1
1925,13,2
1926,11,2
1927,12,2
1928,9,2
1929,8,2
1930,14,3
1931,17,5
1932,7,2
1933,0,0
1934,12,4
1935,0,0
1936,9,4
1937,6,3
1938,10,5
1939,8,4
1940,19,10
1941,11,6
1942,5,3
1943,10,6
1944,8,5
1945,6,4
1946,6,4
1947,15,10
1948,8,6
1949,8,6
1950,7,5
1951,12,9
1952,8,6
1953,13,10
1954,7,6
1955,10,8
1956,8,7
1957,10,8
1958,12,10
1959,7,6
1960,9,8
1961,12,10
1962,8,7
1963,0,0
1964,14,12
1965,9,8
1966,5,4
1967,0,0
1968,0,0
1969,6,5
1970,5,5
1971,0,0
1972,6,6
1973,5,5
1974,0,0
1975,5,5
1976,8,8
1977,8,8
1978,0,0
1979,6,6
1980,0,0
1981,7,7
1982,5,5
1983,6,6
1984,0,0
1985,7,7
1986,0,0
1987,0,0
1988,0,0
1989,5,5
1990,5,5
1991,0,0
1992,0,0
1993,0,0
1994,5,5
1995,5,5
1996,6,6
1997,5,5
1998,7,7
1999,5,5
2000,6,6
2001,15,15
2002,15,15
2003,37,37
2004,20,20
2005,31,31
2006,43,43
2007,31,31
2008,60,60
2009,67,67
2010,64,64
2011,57,57
2012,65,65
2013,58,58
