YOB,Born,Alive
1900,9,0
1901,0,0
1902,7,0
1903,7,0
1904,0,0
1905,5,0
1906,8,0
1907,8,0
1908,10,0
1909,5,0
1910,7,0
1911,17,0
1912,13,0
1913,18,0
1914,16,0
1915,18,1
1916,21,1
1917,45,2
1918,17,1
1919,35,2
1920,40,3
1921,35,4
1922,35,5
1923,43,7
1924,43,8
1925,67,15
1926,66,17
1927,78,23
1928,73,23
1929,69,24
1930,52,20
1931,49,20
1932,41,18
1933,39,18
1934,51,25
1935,37,20
1936,38,21
1937,39,23
1938,27,17
1939,35,23
1940,20,13
1941,26,18
1942,30,21
1943,30,22
1944,36,27
1945,26,20
1946,23,18
1947,25,20
1948,22,18
1949,27,22
1950,36,30
1951,31,26
1952,23,20
1953,25,22
1954,22,19
1955,28,25
1956,36,32
1957,38,34
1958,39,35
1959,45,41
1960,51,47
1961,42,39
1962,56,52
1963,41,38
1964,54,50
1965,52,49
1966,63,59
1967,59,56
1968,62,59
1969,61,58
1970,95,91
1971,85,81
1972,90,86
1973,110,106
1974,121,116
1975,149,144
1976,150,145
1977,145,140
1978,206,200
1979,288,280
1980,297,289
1981,313,305
1982,357,349
1983,380,372
1984,346,339
1985,370,363
1986,372,365
1987,463,455
1988,483,475
1989,478,470
1990,511,503
1991,572,564
1992,701,691
1993,539,532
1994,683,674
1995,757,748
1996,829,820
1997,945,935
1998,1157,1146
1999,1272,1260
2000,1423,1411
2001,2004,1987
2002,1881,1866
2003,2256,2239
2004,2291,2274
2005,2650,2631
2006,3583,3558
2007,3068,3048
2008,3235,3214
2009,3106,3087
2010,3042,3024
2011,2795,2780
2012,2581,2567
2013,2613,2600
