YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,5,0
1909,0,0
1910,0,0
1911,5,0
1912,6,0
1913,6,0
1914,15,0
1915,13,0
1916,11,0
1917,24,1
1918,19,1
1919,19,1
1920,30,2
1921,29,3
1922,24,3
1923,20,3
1924,27,5
1925,29,7
1926,25,6
1927,25,7
1928,30,10
1929,36,13
1930,38,15
1931,40,16
1932,37,16
1933,20,9
1934,31,15
1935,25,13
1936,26,14
1937,33,19
1938,33,20
1939,23,15
1940,24,16
1941,21,15
1942,21,15
1943,23,17
1944,11,8
1945,20,15
1946,19,15
1947,23,18
1948,25,20
1949,28,23
1950,16,14
1951,15,13
1952,24,21
1953,13,11
1954,21,18
1955,18,16
1956,14,12
1957,7,6
1958,12,11
1959,10,9
1960,10,9
1961,12,11
1962,17,16
1963,10,9
1964,14,13
1965,16,15
1966,17,16
1967,11,10
1968,11,10
1969,11,10
1970,9,9
1971,0,0
1972,7,7
1973,12,12
1974,10,10
1975,8,8
1976,0,0
1977,8,8
1978,5,5
1979,7,7
1980,8,8
1981,5,5
1982,0,0
1983,8,8
1984,0,0
1985,6,6
1986,9,9
1987,7,7
1988,7,7
1989,6,6
1990,0,0
1991,9,9
1992,7,7
1993,0,0
1994,0,0
1995,0,0
1996,9,9
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,7,7
2003,0,0
2004,5,5
2005,0,0
2006,8,8
