YOB,Born,Alive
1900,24,0
1901,21,0
1902,21,0
1903,32,0
1904,29,0
1905,28,0
1906,33,0
1907,39,0
1908,47,0
1909,73,0
1910,67,0
1911,57,0
1912,110,1
1913,126,1
1914,143,2
1915,228,3
1916,278,5
1917,322,7
1918,412,10
1919,382,10
1920,437,13
1921,491,27
1922,513,41
1923,516,55
1924,609,80
1925,580,91
1926,648,119
1927,695,145
1928,641,150
1929,617,160
1930,685,196
1931,528,168
1932,577,202
1933,554,212
1934,575,239
1935,532,239
1936,439,211
1937,465,239
1938,422,231
1939,401,232
1940,400,245
1941,365,231
1942,390,254
1943,351,236
1944,380,263
1945,300,214
1946,307,225
1947,309,233
1948,272,211
1949,271,215
1950,231,188
1951,216,178
1952,187,156
1953,188,158
1954,193,164
1955,188,162
1956,177,154
1957,154,135
1958,164,145
1959,130,116
1960,121,109
1961,132,120
1962,86,79
1963,94,86
1964,68,63
1965,84,78
1966,58,54
1967,57,53
1968,47,44
1969,48,45
1970,45,43
1971,48,46
1972,47,45
1973,38,36
1974,30,29
1975,35,34
1976,24,23
1977,27,26
1978,25,24
1979,24,23
1980,33,32
1981,20,19
1982,27,26
1983,18,18
1984,16,16
1985,24,23
1986,20,20
1987,9,9
1988,26,26
1989,18,18
1990,14,14
1991,13,13
1992,14,14
1993,10,10
1994,16,16
1995,13,13
1996,12,12
1997,11,11
1998,16,16
1999,10,10
2000,11,11
2001,10,10
2002,6,6
2003,8,8
2004,7,7
2005,6,6
2006,11,11
2007,6,6
2008,6,6
2009,7,7
2010,8,8
2011,7,7
2012,6,6
2013,5,5
2014,10,10
2015,6,6
2016,5,5
2017,7,7
