YOB,Born,Alive
1900,231,0
1901,164,0
1902,132,0
1903,145,0
1904,184,0
1905,171,0
1906,125,0
1907,162,0
1908,168,0
1909,147,0
1910,149,0
1911,170,1
1912,171,1
1913,198,2
1914,248,3
1915,280,4
1916,267,5
1917,283,6
1918,294,7
1919,300,8
1920,282,8
1921,271,15
1922,247,20
1923,293,31
1924,289,38
1925,272,43
1926,282,52
1927,294,61
1928,298,70
1929,302,79
1930,294,84
1931,310,99
1932,296,104
1933,328,126
1934,290,121
1935,265,119
1936,252,121
1937,284,146
1938,265,145
1939,267,155
1940,256,157
1941,284,179
1942,327,213
1943,305,205
1944,286,198
1945,271,193
1946,336,246
1947,377,284
1948,356,276
1949,413,328
1950,402,328
1951,419,345
1952,452,376
1953,480,404
1954,459,391
1955,463,398
1956,479,416
1957,491,431
1958,456,404
1959,487,436
1960,479,433
1961,468,425
1962,414,378
1963,437,401
1964,433,399
1965,363,336
1966,340,316
1967,314,293
1968,311,292
1969,298,281
1970,327,310
1971,306,291
1972,297,283
1973,307,293
1974,240,230
1975,271,260
1976,325,313
1977,334,322
1978,288,278
1979,280,271
1980,285,277
1981,253,246
1982,223,217
1983,266,259
1984,202,197
1985,183,179
1986,193,189
1987,198,194
1988,187,183
1989,219,215
1990,246,242
1991,230,226
1992,198,195
1993,226,223
1994,172,170
1995,217,214
1996,187,185
1997,232,229
1998,246,243
1999,236,234
2000,221,219
2001,205,203
2002,198,196
2003,248,246
2004,247,245
2005,261,259
2006,237,235
2007,271,269
2008,229,227
2009,227,226
2010,244,243
2011,249,248
2012,219,218
2013,177,176
2014,216,215
2015,197,197
2016,182,182
2017,170,170
