YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,11,0
1915,5,0
1916,9,0
1917,8,0
1918,7,0
1919,8,0
1920,10,0
1921,7,0
1922,6,0
1923,11,1
1924,11,1
1925,17,3
1926,10,2
1927,0,0
1928,11,3
1929,15,4
1930,17,5
1931,8,3
1932,16,6
1933,13,5
1934,11,5
1935,17,8
1936,18,9
1937,14,7
1938,13,7
1939,12,7
1940,13,8
1941,20,13
1942,13,8
1943,13,9
1944,16,11
1945,7,5
1946,17,12
1947,9,7
1948,16,12
1949,10,8
1950,12,10
1951,16,13
1952,25,21
1953,10,8
1954,8,7
1955,10,9
1956,15,13
1957,13,11
1958,14,12
1959,14,13
1960,10,9
1961,16,15
1962,15,14
1963,11,10
1964,14,13
1965,11,10
1966,13,12
1967,8,7
1968,5,5
1969,8,8
1970,13,12
1971,10,9
1972,12,11
1973,15,14
1974,7,7
1975,9,9
1976,6,6
1977,12,12
1978,7,7
1979,0,0
1980,10,10
1981,9,9
1982,5,5
1983,5,5
1984,12,12
1985,8,8
1986,7,7
1987,9,9
1988,9,9
1989,6,6
1990,0,0
1991,10,10
1992,6,6
1993,14,14
1994,0,0
1995,7,7
1996,11,11
1997,12,12
1998,14,14
1999,16,16
2000,13,13
2001,9,9
2002,7,7
2003,7,7
2004,7,7
2005,8,8
2006,6,6
2007,5,5
2008,8,8
2009,0,0
2010,0,0
2011,7,7
2012,0,0
2013,5,5
2014,0,0
2015,0,0
2016,0,0
2017,0,0
