YOB,Born,Alive
1900,0,0
1901,9,0
1902,11,0
1903,13,0
1904,10,0
1905,25,0
1906,16,0
1907,22,0
1908,35,0
1909,33,0
1910,39,0
1911,63,0
1912,84,0
1913,108,0
1914,172,1
1915,251,1
1916,292,2
1917,338,2
1918,306,2
1919,326,3
1920,321,3
1921,356,10
1922,450,21
1923,603,38
1924,573,47
1925,542,54
1926,449,53
1927,379,51
1928,411,63
1929,348,60
1930,351,67
1931,325,73
1932,261,68
1933,220,65
1934,238,78
1935,251,91
1936,293,117
1937,339,147
1938,333,156
1939,313,158
1940,352,189
1941,369,207
1942,440,258
1943,475,289
1944,561,355
1945,771,506
1946,1201,817
1947,1379,971
1948,1363,992
1949,1408,1058
1950,1567,1215
1951,1638,1288
1952,1775,1416
1953,1808,1463
1954,1961,1609
1955,2055,1709
1956,2275,1918
1957,2328,1989
1958,2260,1956
1959,2278,1998
1960,2331,2071
1961,2514,2246
1962,2456,2207
1963,2581,2333
1964,2766,2514
1965,2758,2521
1966,2770,2547
1967,2798,2587
1968,3698,3438
1969,3771,3525
1970,3590,3375
1971,3724,3511
1972,3398,3213
1973,2751,2609
1974,2632,2504
1975,2653,2531
1976,2275,2177
1977,2121,2035
1978,1951,1878
1979,1935,1868
1980,1777,1720
1981,1565,1517
1982,1439,1397
1983,1207,1174
1984,1069,1041
1985,1043,1017
1986,882,861
1987,896,876
1988,798,781
1989,713,699
1990,671,659
1991,606,596
1992,597,587
1993,578,569
1994,468,461
1995,415,409
1996,378,373
1997,353,348
1998,288,285
1999,273,270
2000,295,292
2001,245,242
2002,228,226
2003,224,222
2004,211,209
2005,213,211
2006,233,231
2007,199,197
2008,172,171
2009,163,162
2010,134,133
2011,119,118
2012,134,133
2013,105,104
2014,123,122
2015,109,108
2016,99,99
2017,113,112
2018,96,96
2019,82,82
2020,63,63
