YOB,Born,Alive
1900,9,0
1901,0,0
1902,0,0
1903,5,0
1904,9,0
1905,6,0
1906,0,0
1907,0,0
1908,6,0
1909,7,0
1910,7,0
1911,8,0
1912,12,0
1913,16,0
1914,23,0
1915,28,0
1916,25,0
1917,33,1
1918,32,1
1919,29,1
1920,29,1
1921,35,2
1922,38,2
1923,41,4
1924,40,4
1925,34,4
1926,31,5
1927,38,6
1928,38,7
1929,29,6
1930,20,5
1931,27,7
1932,33,10
1933,28,9
1934,26,9
1935,24,9
1936,30,13
1937,21,9
1938,23,11
1939,21,11
1940,23,13
1941,24,14
1942,29,17
1943,26,16
1944,22,14
1945,20,13
1946,29,20
1947,14,10
1948,28,20
1949,32,24
1950,32,24
1951,34,26
1952,37,29
1953,30,24
1954,40,32
1955,46,37
1956,35,29
1957,49,41
1958,40,34
1959,160,136
1960,186,160
1961,158,137
1962,121,106
1963,132,116
1964,141,125
1965,162,144
1966,177,159
1967,172,155
1968,182,165
1969,192,176
1970,216,199
1971,227,210
1972,213,198
1973,219,204
1974,233,218
1975,246,231
1976,260,245
1977,322,305
1978,332,315
1979,364,347
1980,360,345
1981,402,386
1982,363,349
1983,362,349
1984,378,365
1985,457,442
1986,481,466
1987,494,479
1988,541,526
1989,594,578
1990,766,747
1991,755,738
1992,709,694
1993,828,811
1994,772,757
1995,719,706
1996,799,786
1997,859,846
1998,871,859
1999,997,985
2000,1081,1070
2001,1111,1100
2002,1150,1139
2003,1147,1136
2004,1224,1213
2005,1229,1218
2006,1271,1260
2007,1396,1385
2008,1176,1167
2009,1172,1163
2010,1041,1034
2011,1195,1187
2012,1158,1151
2013,1091,1085
