YOB,Born,Alive
1900,11,0
1901,0,0
1902,7,0
1903,0,0
1904,0,0
1905,9,0
1906,7,0
1907,10,0
1908,16,0
1909,8,0
1910,14,0
1911,14,0
1912,15,0
1913,23,0
1914,29,0
1915,43,0
1916,41,0
1917,35,0
1918,36,0
1919,49,0
1920,54,0
1921,51,1
1922,42,2
1923,56,3
1924,51,3
1925,37,3
1926,55,5
1927,44,5
1928,37,5
1929,31,4
1930,54,8
1931,41,8
1932,54,12
1933,43,11
1934,29,8
1935,37,12
1936,39,14
1937,48,18
1938,31,13
1939,37,16
1940,42,20
1941,31,15
1942,24,13
1943,43,24
1944,35,20
1945,43,26
1946,25,16
1947,29,19
1948,38,25
1949,37,26
1950,23,17
1951,39,28
1952,33,25
1953,33,25
1954,27,21
1955,33,26
1956,32,25
1957,29,23
1958,29,24
1959,21,17
1960,31,26
1961,25,21
1962,33,28
1963,23,20
1964,29,25
1965,24,21
1966,13,11
1967,24,21
1968,11,10
1969,17,15
1970,23,21
1971,9,8
1972,8,7
1973,12,11
1974,15,14
1975,16,15
1976,19,18
1977,15,14
1978,16,15
1979,23,22
1980,14,13
1981,16,15
1982,11,11
1983,11,11
1984,19,18
1985,11,11
1986,9,9
1987,15,15
1988,20,19
1989,21,20
1990,19,18
1991,19,19
1992,27,26
1993,14,14
1994,25,24
1995,13,13
1996,19,19
1997,21,21
1998,13,13
1999,17,17
2000,24,24
2001,22,22
2002,8,8
2003,18,18
2004,16,16
2005,11,11
2006,16,16
2007,17,17
2008,20,20
2009,18,18
2010,15,15
2011,17,17
2012,16,16
2013,13,13
2014,12,12
2015,11,11
2016,14,14
2017,15,15
