YOB,Born,Alive
1900,0,0
1901,7,0
1902,0,0
1903,5,0
1904,6,0
1905,6,0
1906,0,0
1907,9,0
1908,13,0
1909,14,0
1910,13,0
1911,14,0
1912,28,0
1913,24,0
1914,33,0
1915,45,1
1916,64,1
1917,53,1
1918,72,1
1919,85,2
1920,109,2
1921,93,4
1922,116,8
1923,131,11
1924,145,16
1925,137,18
1926,157,24
1927,188,32
1928,190,37
1929,226,48
1930,255,60
1931,280,74
1932,299,89
1933,300,98
1934,339,122
1935,290,113
1936,343,144
1937,383,173
1938,370,179
1939,332,171
1940,394,215
1941,413,234
1942,489,287
1943,490,299
1944,519,327
1945,579,378
1946,590,397
1947,586,407
1948,623,446
1949,580,428
1950,649,493
1951,645,496
1952,657,512
1953,639,504
1954,701,561
1955,710,575
1956,760,623
1957,746,619
1958,752,632
1959,873,742
1960,814,700
1961,806,698
1962,695,607
1963,733,644
1964,740,655
1965,679,605
1966,657,589
1967,631,570
1968,598,544
1969,589,539
1970,598,551
1971,572,529
1972,494,459
1973,473,441
1974,460,430
1975,440,413
1976,414,390
1977,401,380
1978,402,382
1979,400,382
1980,398,381
1981,370,355
1982,363,349
1983,346,333
1984,364,351
1985,326,315
1986,332,322
1987,415,403
1988,373,363
1989,369,359
1990,387,378
1991,363,355
1992,336,329
1993,345,338
1994,298,292
1995,284,279
1996,276,272
1997,268,264
1998,250,247
1999,265,262
2000,235,233
2001,224,222
2002,232,230
2003,214,212
2004,250,248
2005,282,280
2006,354,351
2007,343,340
2008,289,287
2009,320,318
2010,272,270
2011,245,243
2012,238,237
2013,264,262
