YOB,Born,Alive
1900,1118,0
1901,845,0
1902,909,0
1903,911,0
1904,903,0
1905,922,0
1906,865,0
1907,924,0
1908,941,0
1909,959,0
1910,1131,0
1911,1022,3
1912,1305,8
1913,1366,12
1914,1514,18
1915,1793,26
1916,1793,32
1917,1829,38
1918,2034,48
1919,2189,58
1920,2199,64
1921,1977,109
1922,2107,170
1923,2051,218
1924,2148,283
1925,2230,351
1926,2114,387
1927,2109,440
1928,1970,462
1929,1885,490
1930,1878,536
1931,1632,519
1932,1755,616
1933,1647,631
1934,1582,658
1935,1598,717
1936,1452,699
1937,1440,740
1938,1568,857
1939,1493,864
1940,1551,948
1941,1474,931
1942,1572,1025
1943,1680,1130
1944,1670,1157
1945,1578,1125
1946,1619,1187
1947,1800,1357
1948,1928,1492
1949,1921,1526
1950,1886,1537
1951,1957,1612
1952,1943,1618
1953,2028,1707
1954,2105,1791
1955,2045,1758
1956,2173,1888
1957,2079,1825
1958,1863,1652
1959,1796,1609
1960,1829,1655
1961,1645,1496
1962,1609,1470
1963,1513,1388
1964,1516,1397
1965,1404,1300
1966,1396,1298
1967,1325,1238
1968,1345,1262
1969,1439,1357
1970,1424,1348
1971,1372,1303
1972,1287,1225
1973,1257,1200
1974,1249,1195
1975,1207,1158
1976,1158,1114
1977,1090,1051
1978,1073,1037
1979,1151,1116
1980,1267,1231
1981,1225,1192
1982,1204,1173
1983,1046,1020
1984,978,955
1985,1011,988
1986,967,947
1987,970,951
1988,978,960
1989,1138,1118
1990,1175,1156
1991,1149,1131
1992,1173,1155
1993,1255,1237
1994,1254,1237
1995,1008,995
1996,992,980
1997,966,955
1998,1122,1110
1999,982,972
2000,1003,993
2001,934,925
2002,873,865
2003,786,779
2004,734,728
2005,775,769
2006,809,803
2007,741,736
2008,696,691
2009,623,619
2010,515,512
2011,465,463
2012,466,464
2013,433,431
2014,475,474
2015,452,451
2016,463,462
2017,435,435
