YOB,Born,Alive
1900,235,0
1901,215,0
1902,230,0
1903,217,0
1904,225,0
1905,204,0
1906,188,0
1907,209,0
1908,201,0
1909,193,0
1910,253,0
1911,260,0
1912,319,1
1913,306,1
1914,387,2
1915,519,3
1916,573,3
1917,522,4
1918,518,4
1919,517,5
1920,494,5
1921,549,15
1922,518,24
1923,487,31
1924,521,43
1925,452,45
1926,445,52
1927,433,59
1928,429,66
1929,409,70
1930,373,71
1931,341,77
1932,344,89
1933,320,94
1934,356,117
1935,352,128
1936,296,118
1937,353,153
1938,304,142
1939,326,164
1940,307,165
1941,320,180
1942,348,204
1943,389,237
1944,316,200
1945,331,217
1946,373,254
1947,393,277
1948,406,296
1949,394,296
1950,370,287
1951,395,311
1952,412,329
1953,422,341
1954,428,351
1955,472,393
1956,465,392
1957,480,410
1958,492,426
1959,494,433
1960,517,459
1961,524,468
1962,576,518
1963,481,435
1964,538,489
1965,447,409
1966,420,386
1967,398,368
1968,416,387
1969,401,375
1970,401,377
1971,352,332
1972,324,306
1973,264,250
1974,269,256
1975,287,274
1976,241,231
1977,274,263
1978,260,250
1979,244,236
1980,303,293
1981,288,279
1982,302,293
1983,258,251
1984,222,216
1985,193,188
1986,190,186
1987,185,181
1988,195,191
1989,177,174
1990,155,152
1991,150,147
1992,149,147
1993,127,125
1994,101,99
1995,115,113
1996,135,133
1997,99,98
1998,110,109
1999,125,124
2000,126,125
2001,131,130
2002,116,115
2003,131,130
2004,98,97
2005,108,107
2006,113,112
2007,107,106
2008,86,85
2009,89,88
2010,100,99
2011,67,67
2012,75,75
2013,61,61
2014,82,82
2015,64,64
2016,68,68
2017,80,80
2018,89,89
2019,64,64
2020,98,98
