YOB,Born,Alive
1900,121,0
1901,118,0
1902,155,0
1903,127,0
1904,173,0
1905,152,0
1906,164,0
1907,184,0
1908,180,0
1909,197,0
1910,281,0
1911,309,0
1912,433,1
1913,462,1
1914,584,2
1915,840,4
1916,787,5
1917,809,5
1918,890,7
1919,910,8
1920,984,10
1921,1074,30
1922,1104,50
1923,1160,74
1924,1153,94
1925,1092,109
1926,1159,136
1927,1176,160
1928,1236,190
1929,1159,199
1930,1119,212
1931,1002,225
1932,1104,286
1933,926,272
1934,901,296
1935,778,283
1936,845,337
1937,1116,484
1938,3759,1761
1939,2162,1088
1940,1735,934
1941,1513,850
1942,1544,904
1943,1425,868
1944,1098,695
1945,975,640
1946,1128,768
1947,1078,759
1948,1115,812
1949,976,734
1950,874,678
1951,870,684
1952,764,610
1953,748,605
1954,674,553
1955,626,521
1956,585,493
1957,563,481
1958,541,468
1959,545,478
1960,521,463
1961,508,454
1962,471,423
1963,460,416
1964,394,358
1965,317,290
1966,296,272
1967,244,226
1968,220,205
1969,214,200
1970,180,169
1971,172,162
1972,162,153
1973,172,163
1974,166,158
1975,150,143
1976,171,164
1977,153,147
1978,167,161
1979,186,180
1980,162,157
1981,184,178
1982,194,188
1983,154,150
1984,167,163
1985,160,156
1986,159,155
1987,145,142
1988,179,175
1989,167,164
1990,158,155
1991,164,161
1992,149,147
1993,143,141
1994,151,149
1995,120,118
1996,119,117
1997,137,135
1998,122,121
1999,142,140
2000,131,130
2001,134,133
2002,143,142
2003,136,135
2004,135,134
2005,147,146
2006,161,160
2007,132,131
2008,165,164
2009,337,335
2010,498,495
2011,535,532
2012,771,766
2013,936,931
2014,1058,1052
2015,1191,1185
2016,1246,1240
2017,1348,1342
2018,1467,1460
2019,1463,1457
2020,1461,1455
