YOB,Born,Alive
1900,10,0
1901,6,0
1902,8,0
1903,8,0
1904,11,0
1905,14,0
1906,15,0
1907,10,0
1908,10,0
1909,15,0
1910,15,0
1911,22,0
1912,21,0
1913,33,1
1914,32,1
1915,55,2
1916,59,3
1917,63,3
1918,69,4
1919,67,4
1920,76,5
1921,71,7
1922,64,9
1923,78,13
1924,85,17
1925,85,19
1926,75,19
1927,64,19
1928,88,28
1929,67,24
1930,67,26
1931,61,25
1932,47,21
1933,54,25
1934,39,19
1935,47,25
1936,37,21
1937,38,22
1938,49,30
1939,40,26
1940,28,19
1941,36,25
1942,37,26
1943,36,26
1944,42,31
1945,31,24
1946,33,26
1947,33,26
1948,29,24
1949,31,26
1950,40,34
1951,34,29
1952,35,30
1953,34,30
1954,42,37
1955,38,34
1956,30,27
1957,23,21
1958,30,27
1959,35,32
1960,22,20
1961,31,29
1962,22,20
1963,32,30
1964,29,27
1965,31,29
1966,29,27
1967,20,19
1968,29,27
1969,21,20
1970,31,30
1971,19,18
1972,14,13
1973,22,21
1974,19,18
1975,17,16
1976,15,14
1977,16,15
1978,24,23
1979,17,17
1980,26,25
1981,17,17
1982,8,8
1983,8,8
1984,16,16
1985,12,12
1986,8,8
1987,9,9
1988,13,13
1989,0,0
1990,14,14
1991,6,6
1992,10,10
1993,17,17
1994,12,12
1995,6,6
1996,5,5
1997,8,8
1998,10,10
1999,11,11
2000,10,10
2001,5,5
2002,0,0
2003,8,8
2004,11,11
2005,18,18
2006,14,14
2007,7,7
2008,11,11
2009,18,18
2010,23,23
2011,20,20
2012,13,13
2013,22,22
