YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,8,0
1906,8,0
1907,0,0
1908,5,0
1909,0,0
1910,0,0
1911,5,0
1912,8,0
1913,9,0
1914,13,0
1915,15,0
1916,19,0
1917,16,0
1918,30,0
1919,20,0
1920,20,0
1921,22,1
1922,21,1
1923,37,2
1924,30,2
1925,19,2
1926,30,4
1927,43,6
1928,20,3
1929,26,4
1930,25,5
1931,26,6
1932,27,7
1933,29,9
1934,19,6
1935,30,11
1936,32,13
1937,31,13
1938,39,18
1939,25,13
1940,32,17
1941,30,17
1942,32,19
1943,27,16
1944,27,17
1945,30,20
1946,42,29
1947,47,33
1948,40,29
1949,31,23
1950,50,39
1951,41,32
1952,46,37
1953,44,36
1954,57,47
1955,67,56
1956,54,46
1957,51,44
1958,44,38
1959,29,25
1960,40,36
1961,23,21
1962,19,17
1963,20,18
1964,23,21
1965,21,19
1966,16,15
1967,13,12
1968,15,14
1969,10,9
1970,7,7
1971,0,0
1972,15,14
1973,0,0
1974,8,8
1975,6,6
1976,10,10
1977,7,7
1978,0,0
1979,0,0
1980,7,7
1981,0,0
1982,9,9
1983,5,5
1984,5,5
1985,0,0
1986,0,0
1987,5,5
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,6,6
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,5,5
2005,8,8
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,6,6
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
2020,0,0
