YOB,Born,Alive
1900,7,0
1901,8,0
1902,10,0
1903,13,0
1904,13,0
1905,17,0
1906,14,0
1907,13,0
1908,29,0
1909,37,0
1910,35,0
1911,34,0
1912,48,0
1913,58,1
1914,73,1
1915,84,1
1916,79,1
1917,94,2
1918,74,2
1919,87,2
1920,104,3
1921,113,6
1922,115,9
1923,137,15
1924,182,24
1925,214,34
1926,250,46
1927,358,75
1928,433,101
1929,389,101
1930,362,103
1931,328,104
1932,315,110
1933,315,121
1934,312,130
1935,315,141
1936,301,145
1937,298,153
1938,289,158
1939,285,165
1940,309,189
1941,334,211
1942,439,286
1943,557,375
1944,596,413
1945,607,433
1946,878,644
1947,1001,754
1948,1362,1054
1949,1733,1377
1950,1692,1378
1951,1868,1539
1952,2179,1815
1953,2696,2269
1954,2979,2535
1955,3691,3174
1956,4333,3765
1957,4171,3662
1958,4496,3987
1959,4843,4339
1960,5207,4712
1961,5780,5255
1962,6015,5494
1963,5775,5299
1964,6013,5542
1965,5497,5090
1966,5354,4980
1967,5564,5199
1968,5355,5026
1969,5255,4954
1970,5374,5089
1971,4829,4585
1972,4092,3895
1973,3846,3670
1974,3529,3377
1975,3408,3269
1976,3316,3189
1977,3259,3143
1978,2970,2871
1979,2977,2885
1980,2841,2761
1981,2994,2913
1982,2892,2817
1983,2848,2778
1984,2584,2523
1985,2439,2384
1986,2215,2168
1987,2048,2007
1988,1891,1855
1989,1660,1631
1990,1573,1547
1991,1409,1387
1992,1340,1320
1993,1133,1117
1994,1051,1037
1995,986,973
1996,956,944
1997,944,933
1998,870,861
1999,819,811
2000,825,817
2001,754,747
2002,694,688
2003,665,659
2004,620,615
2005,529,525
2006,504,500
2007,409,406
2008,405,402
2009,366,364
2010,309,307
2011,318,316
2012,295,294
2013,285,284
2014,282,281
2015,240,239
2016,258,258
2017,271,271
