YOB,Born,Alive
1900,57,0
1901,52,0
1902,65,0
1903,63,0
1904,73,0
1905,104,0
1906,94,0
1907,109,0
1908,104,0
1909,142,0
1910,196,0
1911,233,0
1912,317,1
1913,412,1
1914,578,2
1915,784,4
1916,823,5
1917,1048,7
1918,1384,11
1919,1248,11
1920,1647,16
1921,1790,50
1922,2010,92
1923,2304,147
1924,3023,247
1925,4030,402
1926,4995,588
1927,6032,818
1928,7855,1207
1929,11665,2002
1930,15479,2935
1931,19118,4292
1932,21044,5457
1933,19290,5675
1934,19465,6405
1935,18224,6632
1936,17071,6807
1937,15300,6634
1938,14305,6701
1939,14140,7117
1940,13288,7151
1941,13383,7520
1942,14514,8499
1943,13229,8061
1944,11922,7547
1945,10394,6826
1946,11219,7634
1947,11274,7939
1948,9274,6750
1949,9206,6919
1950,8860,6869
1951,9403,7396
1952,10276,8199
1953,9774,7909
1954,9518,7809
1955,8555,7116
1956,8079,6811
1957,7581,6477
1958,6782,5871
1959,6338,5558
1960,5879,5222
1961,5550,4959
1962,4878,4383
1963,4562,4123
1964,4148,3770
1965,3280,2998
1966,2724,2504
1967,2306,2132
1968,1783,1658
1969,1566,1464
1970,1307,1229
1971,1022,964
1972,729,689
1973,579,549
1974,578,550
1975,550,525
1976,462,442
1977,433,416
1978,421,405
1979,401,387
1980,422,409
1981,402,390
1982,361,350
1983,347,337
1984,327,318
1985,316,308
1986,285,278
1987,279,273
1988,280,274
1989,280,275
1990,271,266
1991,256,252
1992,251,247
1993,215,212
1994,171,168
1995,161,159
1996,135,133
1997,145,143
1998,129,127
1999,125,124
2000,163,161
2001,141,140
2002,111,110
2003,104,103
2004,94,93
2005,105,104
2006,80,79
2007,67,66
2008,68,68
2009,70,70
2010,61,61
2011,63,63
2012,79,79
2013,72,72
2014,75,75
2015,99,98
2016,112,111
2017,128,127
2018,118,117
2019,132,131
2020,137,136
