YOB,Born,Alive
1900,39,0
1901,26,0
1902,24,0
1903,29,0
1904,16,0
1905,18,0
1906,35,0
1907,45,0
1908,35,0
1909,39,0
1910,41,0
1911,41,0
1912,72,1
1913,80,2
1914,84,2
1915,106,4
1916,136,6
1917,131,7
1918,142,8
1919,146,9
1920,188,13
1921,178,18
1922,174,23
1923,189,31
1924,212,42
1925,201,46
1926,211,54
1927,221,64
1928,186,60
1929,203,71
1930,236,90
1931,222,91
1932,199,88
1933,219,103
1934,156,78
1935,186,98
1936,173,96
1937,176,103
1938,196,121
1939,173,112
1940,239,161
1941,246,170
1942,273,193
1943,293,213
1944,296,220
1945,302,230
1946,396,308
1947,535,425
1948,466,378
1949,534,443
1950,568,481
1951,660,563
1952,778,670
1953,754,654
1954,827,724
1955,758,669
1956,760,676
1957,1119,1003
1958,1204,1088
1959,1274,1160
1960,1352,1241
1961,1250,1152
1962,1395,1290
1963,1301,1208
1964,1145,1067
1965,986,922
1966,858,805
1967,768,724
1968,858,811
1969,1039,986
1970,1411,1344
1971,2237,2136
1972,2635,2522
1973,2067,1983
1974,2129,2047
1975,2061,1986
1976,2426,2343
1977,2687,2601
1978,2619,2541
1979,2627,2555
1980,2645,2578
1981,2401,2343
1982,2454,2397
1983,2249,2199
1984,2137,2092
1985,1808,1771
1986,1630,1599
1987,1700,1669
1988,1401,1377
1989,1287,1266
1990,1338,1318
1991,1262,1244
1992,1140,1124
1993,1019,1006
1994,982,970
1995,979,967
1996,1012,1001
1997,874,865
1998,777,769
1999,758,751
2000,826,819
2001,810,803
2002,840,833
2003,709,704
2004,685,680
2005,611,607
2006,666,661
2007,616,612
2008,511,508
2009,406,404
2010,350,348
2011,361,359
2012,307,305
2013,333,331
