YOB,Born,Alive
1900,7,0
1901,14,0
1902,0,0
1903,7,0
1904,8,0
1905,13,0
1906,13,0
1907,14,0
1908,10,0
1909,8,0
1910,17,0
1911,15,0
1912,18,0
1913,11,0
1914,25,1
1915,19,1
1916,31,1
1917,22,1
1918,30,2
1919,25,2
1920,22,2
1921,26,3
1922,26,3
1923,21,3
1924,21,4
1925,26,6
1926,29,7
1927,23,7
1928,27,9
1929,10,4
1930,17,7
1931,23,9
1932,14,6
1933,13,6
1934,13,6
1935,8,4
1936,14,8
1937,10,6
1938,8,5
1939,16,10
1940,25,17
1941,21,15
1942,11,8
1943,11,8
1944,8,6
1945,14,11
1946,13,10
1947,12,10
1948,11,9
1949,8,7
1950,8,7
1951,6,5
1952,7,6
1953,0,0
1954,15,13
1955,7,6
1956,11,10
1957,9,8
1958,8,7
1959,0,0
1960,5,5
1961,0,0
1962,7,6
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,5,5
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,5,5
