YOB,Born,Alive
1900,273,0
1901,251,0
1902,234,0
1903,304,0
1904,344,0
1905,360,0
1906,388,0
1907,443,0
1908,572,1
1909,668,1
1910,732,1
1911,862,7
1912,1182,18
1913,1443,32
1914,1793,52
1915,2397,87
1916,2644,114
1917,2928,147
1918,3260,187
1919,3636,234
1920,4239,302
1921,4779,489
1922,4640,619
1923,5050,831
1924,5404,1058
1925,5235,1188
1926,4984,1286
1927,5073,1467
1928,4728,1514
1929,4412,1550
1930,4514,1727
1931,4130,1700
1932,4008,1767
1933,3551,1669
1934,3662,1827
1935,3346,1767
1936,3180,1772
1937,3177,1863
1938,3128,1925
1939,3213,2071
1940,3169,2135
1941,3045,2104
1942,3078,2180
1943,3081,2235
1944,2960,2199
1945,2655,2018
1946,2985,2321
1947,3110,2471
1948,3207,2604
1949,3148,2611
1950,3032,2567
1951,2787,2379
1952,2845,2449
1953,2707,2349
1954,2550,2231
1955,2497,2203
1956,2469,2196
1957,2400,2151
1958,2163,1954
1959,2194,1998
1960,2097,1925
1961,1986,1830
1962,1940,1794
1963,1913,1776
1964,1807,1684
1965,1670,1562
1966,1532,1438
1967,1440,1357
1968,1364,1290
1969,1218,1156
1970,1261,1201
1971,1299,1240
1972,1135,1086
1973,1037,995
1974,1037,997
1975,935,901
1976,846,817
1977,863,835
1978,866,840
1979,892,867
1980,809,788
1981,873,852
1982,845,825
1983,685,670
1984,648,634
1985,598,586
1986,583,572
1987,524,514
1988,493,485
1989,494,486
1990,449,442
1991,436,430
1992,434,428
1993,412,407
1994,372,367
1995,317,313
1996,314,310
1997,315,312
1998,299,296
1999,278,275
2000,268,266
2001,258,256
2002,220,218
2003,192,191
2004,205,203
2005,174,173
2006,162,161
2007,180,179
2008,164,163
2009,121,120
2010,112,111
2011,99,98
2012,81,81
2013,100,100
