YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,7,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,6,0
1912,6,0
1913,6,0
1914,5,0
1915,11,0
1916,11,0
1917,11,1
1918,14,1
1919,6,0
1920,9,1
1921,8,1
1922,8,1
1923,14,2
1924,10,2
1925,10,2
1926,12,3
1927,15,4
1928,12,4
1929,7,2
1930,19,7
1931,12,5
1932,14,6
1933,10,5
1934,13,6
1935,11,6
1936,9,5
1937,0,0
1938,14,9
1939,6,4
1940,6,4
1941,0,0
1942,9,6
1943,13,9
1944,10,7
1945,9,7
1946,0,0
1947,5,4
1948,12,10
1949,10,8
1950,7,6
1951,0,0
1952,8,7
1953,10,9
1954,6,5
1955,6,5
1956,10,9
1957,12,11
1958,8,7
1959,13,12
1960,12,11
1961,7,6
1962,11,10
1963,11,10
1964,6,6
1965,7,7
1966,10,9
1967,11,10
1968,9,9
1969,6,6
1970,6,6
1971,7,7
1972,5,5
1973,10,10
1974,10,10
1975,6,6
1976,10,10
1977,5,5
1978,7,7
1979,11,11
1980,9,9
1981,7,7
1982,10,10
1983,0,0
1984,8,8
1985,12,12
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,5,5
1991,6,6
