YOB,Born,Alive
1900,12,0
1901,7,0
1902,10,0
1903,10,0
1904,11,0
1905,13,0
1906,14,0
1907,10,0
1908,12,0
1909,11,0
1910,10,0
1911,18,0
1912,12,0
1913,15,0
1914,16,0
1915,31,0
1916,25,0
1917,18,0
1918,37,0
1919,24,0
1920,25,0
1921,15,0
1922,28,1
1923,29,2
1924,23,2
1925,19,2
1926,24,3
1927,30,4
1928,33,5
1929,34,6
1930,34,6
1931,36,8
1932,46,12
1933,40,12
1934,44,14
1935,42,15
1936,35,14
1937,42,18
1938,41,19
1939,29,15
1940,35,19
1941,28,16
1942,36,21
1943,22,13
1944,41,26
1945,31,20
1946,32,22
1947,35,25
1948,25,18
1949,30,23
1950,27,21
1951,25,20
1952,27,22
1953,24,19
1954,38,31
1955,28,23
1956,33,28
1957,36,31
1958,41,35
1959,35,31
1960,53,47
1961,21,19
1962,45,40
1963,24,22
1964,27,25
1965,27,25
1966,100,92
1967,77,71
1968,68,63
1969,49,46
1970,47,44
1971,55,52
1972,41,39
1973,29,28
1974,40,38
1975,34,32
1976,23,22
1977,28,27
1978,21,20
1979,19,18
1980,29,28
1981,31,30
1982,28,27
1983,21,20
1984,15,15
1985,13,13
1986,16,16
1987,8,8
1988,15,15
1989,17,17
1990,16,16
1991,12,12
1992,23,23
1993,19,19
1994,26,26
1995,26,26
1996,25,25
1997,26,26
1998,23,23
1999,38,38
2000,41,41
2001,44,44
2002,29,29
2003,39,39
2004,45,45
2005,57,57
2006,35,35
2007,49,49
2008,38,38
2009,46,46
2010,70,70
2011,42,42
2012,58,58
2013,63,63
2014,46,46
2015,51,51
2016,63,63
2017,50,50
2018,47,47
2019,52,52
2020,32,32
