YOB,Born,Alive
1900,23,0
1901,30,0
1902,26,0
1903,19,0
1904,26,0
1905,16,0
1906,27,0
1907,23,0
1908,31,0
1909,30,0
1910,39,0
1911,59,0
1912,107,0
1913,117,0
1914,169,1
1915,195,1
1916,200,1
1917,183,1
1918,184,1
1919,159,1
1920,161,1
1921,201,5
1922,139,5
1923,151,8
1924,159,11
1925,157,13
1926,159,15
1927,132,15
1928,132,17
1929,152,21
1930,144,22
1931,97,18
1932,97,21
1933,75,19
1934,66,19
1935,75,24
1936,72,25
1937,77,29
1938,57,23
1939,52,23
1940,41,19
1941,48,24
1942,50,26
1943,66,36
1944,46,26
1945,62,37
1946,59,37
1947,55,35
1948,45,30
1949,57,40
1950,59,42
1951,71,52
1952,82,61
1953,72,54
1954,80,61
1955,78,61
1956,73,58
1957,91,73
1958,89,73
1959,98,81
1960,96,81
1961,98,83
1962,121,104
1963,109,94
1964,104,90
1965,121,106
1966,123,109
1967,117,104
1968,157,141
1969,155,140
1970,162,148
1971,205,188
1972,174,160
1973,215,199
1974,251,233
1975,242,226
1976,242,227
1977,254,239
1978,219,207
1979,304,288
1980,340,324
1981,427,408
1982,350,335
1983,293,281
1984,298,286
1985,342,329
1986,369,356
1987,366,354
1988,421,408
1989,525,510
1990,551,536
1991,567,552
1992,612,597
1993,585,572
1994,548,536
1995,528,517
1996,519,509
1997,529,520
1998,570,561
1999,597,589
2000,637,629
2001,637,629
2002,713,705
2003,727,719
2004,759,751
2005,795,787
2006,811,803
2007,740,733
2008,779,772
2009,722,716
2010,614,610
2011,617,613
2012,637,634
2013,656,653
2014,694,691
2015,708,706
2016,720,719
2017,744,743
