YOB,Born,Alive
1900,7,0
1901,8,0
1902,11,0
1903,10,0
1904,9,0
1905,21,0
1906,15,0
1907,18,0
1908,10,0
1909,14,0
1910,21,0
1911,26,0
1912,39,0
1913,48,0
1914,64,0
1915,84,0
1916,102,0
1917,111,0
1918,112,0
1919,97,0
1920,138,0
1921,106,1
1922,134,3
1923,113,3
1924,135,5
1925,116,5
1926,119,7
1927,111,7
1928,122,9
1929,110,9
1930,107,10
1931,117,14
1932,79,12
1933,99,18
1934,88,19
1935,102,25
1936,59,16
1937,87,27
1938,83,28
1939,97,35
1940,95,38
1941,95,40
1942,93,42
1943,99,47
1944,72,36
1945,85,45
1946,83,46
1947,87,51
1948,100,61
1949,75,48
1950,96,64
1951,83,57
1952,112,78
1953,73,52
1954,90,66
1955,80,60
1956,102,77
1957,92,71
1958,82,65
1959,80,64
1960,88,72
1961,64,53
1962,66,55
1963,74,62
1964,62,53
1965,45,39
1966,50,43
1967,38,33
1968,47,42
1969,58,52
1970,54,49
1971,32,29
1972,47,43
1973,30,27
1974,30,28
1975,33,30
1976,23,21
1977,40,37
1978,24,22
1979,38,36
1980,36,34
1981,29,28
1982,29,28
1983,31,30
1984,22,21
1985,31,30
1986,27,26
1987,25,24
1988,34,33
1989,22,21
1990,30,29
1991,29,28
1992,34,33
1993,22,21
1994,18,18
1995,25,24
1996,16,16
1997,28,27
1998,29,28
1999,23,23
2000,34,33
2001,35,34
2002,33,33
2003,21,21
2004,35,35
2005,28,28
2006,33,33
2007,31,31
2008,24,24
2009,23,23
2010,29,29
2011,18,18
2012,21,21
2013,20,20
2014,21,21
2015,16,16
2016,24,24
2017,15,15
2018,25,25
2019,31,31
2020,27,27
