YOB,Born,Alive
1900,8,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,5,0
1906,0,0
1907,0,0
1908,7,0
1909,6,0
1910,0,0
1911,6,0
1912,11,0
1913,16,0
1914,18,0
1915,16,0
1916,16,0
1917,21,0
1918,32,1
1919,17,0
1920,24,1
1921,23,1
1922,18,1
1923,25,2
1924,28,3
1925,24,3
1926,17,3
1927,21,4
1928,14,3
1929,20,4
1930,22,5
1931,10,3
1932,20,6
1933,17,6
1934,16,6
1935,10,4
1936,12,5
1937,14,6
1938,12,6
1939,18,9
1940,15,8
1941,17,10
1942,13,8
1943,18,11
1944,12,8
1945,13,8
1946,21,14
1947,22,15
1948,20,14
1949,11,8
1950,18,14
1951,18,14
1952,17,13
1953,15,12
1954,14,11
1955,15,12
1956,25,20
1957,18,15
1958,19,16
1959,19,16
1960,16,14
1961,11,10
1962,11,10
1963,14,12
1964,19,17
1965,14,12
1966,15,13
1967,22,20
1968,18,16
1969,13,12
1970,13,12
1971,19,18
1972,20,19
1973,25,23
1974,22,21
1975,10,9
1976,21,20
1977,19,18
1978,23,22
1979,20,19
1980,24,23
1981,29,28
1982,17,16
1983,28,27
1984,17,16
1985,25,24
1986,29,28
1987,17,16
1988,17,17
1989,19,19
1990,5,5
1991,7,7
1992,8,8
1993,5,5
1994,8,8
1995,0,0
1996,0,0
1997,5,5
1998,5,5
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,8,8
