YOB,Born,Alive
1900,322,0
1901,253,0
1902,264,0
1903,293,0
1904,300,0
1905,286,0
1906,351,0
1907,335,0
1908,339,0
1909,361,0
1910,382,0
1911,446,1
1912,875,4
1913,1028,7
1914,1250,12
1915,1613,19
1916,1763,24
1917,1808,29
1918,2112,39
1919,2027,42
1920,2165,49
1921,2285,101
1922,2209,144
1923,2114,182
1924,2244,241
1925,2192,282
1926,2130,319
1927,2195,375
1928,2184,420
1929,2066,441
1930,2063,484
1931,1972,524
1932,2030,602
1933,1896,621
1934,1934,694
1935,1957,763
1936,1971,829
1937,2079,939
1938,2049,989
1939,1946,1000
1940,2084,1136
1941,2018,1143
1942,2283,1342
1943,2244,1367
1944,1950,1230
1945,1975,1288
1946,2056,1385
1947,2208,1534
1948,2001,1433
1949,1932,1425
1950,1813,1376
1951,1640,1261
1952,1592,1241
1953,1537,1213
1954,1456,1164
1955,1291,1045
1956,1376,1128
1957,1277,1060
1958,1172,985
1959,1086,924
1960,998,859
1961,957,829
1962,860,751
1963,890,782
1964,864,765
1965,724,645
1966,660,592
1967,624,564
1968,631,574
1969,577,528
1970,542,499
1971,496,459
1972,445,413
1973,400,373
1974,427,400
1975,338,318
1976,329,310
1977,318,301
1978,320,304
1979,297,283
1980,285,273
1981,285,273
1982,254,244
1983,258,248
1984,205,198
1985,232,224
1986,189,183
1987,216,210
1988,254,247
1989,231,225
1990,213,208
1991,190,186
1992,176,172
1993,178,174
1994,168,165
1995,137,135
1996,134,132
1997,151,149
1998,131,129
1999,137,135
2000,150,148
2001,129,128
2002,126,125
2003,133,132
2004,147,146
2005,156,155
2006,138,137
2007,143,142
2008,142,141
2009,178,177
2010,185,184
2011,246,244
2012,284,282
2013,399,397
