YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,5,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,9,0
1915,5,0
1916,7,0
1917,8,0
1918,10,0
1919,8,0
1920,9,0
1921,9,0
1922,12,1
1923,13,1
1924,10,1
1925,7,1
1926,15,2
1927,7,1
1928,10,2
1929,6,1
1930,6,1
1931,5,1
1932,0,0
1933,9,3
1934,10,4
1935,0,0
1936,0,0
1937,9,4
1938,0,0
1939,5,3
1940,5,3
1941,0,0
1942,0,0
1943,0,0
1944,7,4
1945,0,0
1946,5,3
1947,0,0
1948,0,0
1949,0,0
1950,9,7
1951,6,5
1952,0,0
1953,0,0
1954,0,0
1955,9,7
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,5,4
1962,0,0
1963,0,0
1964,0,0
1965,7,6
