YOB,Born,Alive
1900,137,0
1901,92,0
1902,104,0
1903,81,0
1904,114,0
1905,94,0
1906,85,0
1907,97,0
1908,67,0
1909,101,0
1910,131,0
1911,142,0
1912,284,0
1913,349,0
1914,386,0
1915,529,1
1916,571,1
1917,528,1
1918,627,1
1919,587,1
1920,589,1
1921,626,7
1922,668,13
1923,659,19
1924,672,25
1925,651,30
1926,703,39
1927,701,45
1928,651,47
1929,577,47
1930,591,53
1931,665,80
1932,716,108
1933,693,126
1934,703,149
1935,788,192
1936,712,195
1937,809,246
1938,903,303
1939,867,317
1940,1165,462
1941,1624,688
1942,2039,920
1943,2519,1205
1944,2741,1385
1945,3545,1888
1946,5331,2985
1947,7771,4562
1948,10267,6307
1949,13726,8805
1950,16607,11105
1951,21206,14501
1952,25684,17951
1953,29339,20948
1954,36204,26397
1955,42246,31440
1956,48827,37075
1957,52806,40894
1958,52674,41588
1959,56910,45792
1960,58731,48144
1961,57767,47816
1962,53504,44716
1963,49351,41640
1964,45268,38557
1965,38262,32896
1966,34804,30201
1967,34925,30586
1968,35420,31303
1969,33402,29787
1970,31488,28332
1971,25142,22740
1972,21498,19545
1973,20382,18627
1974,18915,17375
1975,16747,15462
1976,15515,14398
1977,15439,14400
1978,14870,13939
1979,14395,13561
1980,14169,13415
1981,13544,12854
1982,13877,13202
1983,13818,13178
1984,13218,12636
1985,13197,12646
1986,12612,12114
1987,12000,11554
1988,11706,11298
1989,11321,10952
1990,10685,10361
1991,9678,9399
1992,8743,8504
1993,8059,7851
1994,7486,7304
1995,6887,6730
1996,6597,6456
1997,6165,6042
1998,5892,5784
1999,5606,5511
2000,5227,5146
2001,4753,4683
2002,4222,4164
2003,4031,3978
2004,3770,3724
2005,3528,3487
2006,3250,3215
2007,2973,2944
2008,2913,2886
2009,2577,2555
2010,2414,2396
2011,2428,2410
2012,2203,2188
2013,2208,2193
2014,2186,2172
2015,2072,2059
2016,2064,2052
2017,1942,1931
2018,1866,1856
2019,1681,1672
2020,1540,1533
