YOB,Born,Alive
1900,89,0
1901,62,0
1902,59,0
1903,67,0
1904,64,0
1905,79,0
1906,72,0
1907,72,0
1908,81,0
1909,75,0
1910,78,0
1911,91,0
1912,175,1
1913,210,1
1914,251,2
1915,310,4
1916,300,4
1917,334,5
1918,362,7
1919,339,7
1920,359,8
1921,375,16
1922,354,23
1923,333,29
1924,293,31
1925,304,39
1926,321,48
1927,301,51
1928,280,54
1929,274,58
1930,261,61
1931,249,66
1932,199,59
1933,219,72
1934,212,76
1935,210,82
1936,223,94
1937,194,88
1938,205,99
1939,190,98
1940,196,107
1941,182,103
1942,189,111
1943,206,125
1944,185,117
1945,155,101
1946,185,125
1947,206,143
1948,189,135
1949,167,123
1950,125,95
1951,145,112
1952,169,132
1953,147,116
1954,115,92
1955,136,110
1956,125,102
1957,124,103
1958,94,79
1959,96,82
1960,74,64
1961,86,75
1962,78,68
1963,88,77
1964,76,67
1965,68,61
1966,70,63
1967,70,63
1968,75,68
1969,68,62
1970,71,65
1971,74,68
1972,39,36
1973,62,58
1974,53,50
1975,44,41
1976,45,42
1977,55,52
1978,41,39
1979,51,49
1980,40,38
1981,47,45
1982,43,41
1983,49,47
1984,30,29
1985,41,40
1986,39,38
1987,31,30
1988,28,27
1989,35,34
1990,38,37
1991,34,33
1992,32,31
1993,30,29
1994,36,35
1995,44,43
1996,25,25
1997,30,30
1998,23,23
1999,28,28
2000,30,30
2001,30,30
2002,28,28
2003,27,27
2004,19,19
2005,38,38
2006,32,32
2007,40,40
2008,40,40
2009,41,41
2010,38,38
2011,42,42
2012,77,77
2013,110,109
