YOB,Born,Alive
1900,22,0
1901,27,0
1902,24,0
1903,22,0
1904,21,0
1905,18,0
1906,30,0
1907,36,0
1908,28,0
1909,33,0
1910,30,0
1911,45,0
1912,95,0
1913,112,0
1914,149,0
1915,180,0
1916,193,0
1917,193,0
1918,185,0
1919,196,0
1920,217,0
1921,197,2
1922,196,4
1923,174,5
1924,163,6
1925,157,7
1926,131,7
1927,151,10
1928,157,11
1929,144,12
1930,156,14
1931,128,15
1932,123,19
1933,124,23
1934,128,27
1935,95,23
1936,120,33
1937,111,34
1938,95,32
1939,85,31
1940,100,40
1941,93,39
1942,71,32
1943,107,51
1944,76,38
1945,86,46
1946,91,51
1947,88,52
1948,102,63
1949,89,57
1950,98,66
1951,104,71
1952,95,66
1953,82,59
1954,97,71
1955,109,81
1956,85,65
1957,76,59
1958,69,54
1959,70,56
1960,53,43
1961,61,50
1962,52,43
1963,57,48
1964,62,53
1965,56,48
1966,45,39
1967,50,44
1968,41,36
1969,45,40
1970,54,49
1971,59,53
1972,54,49
1973,63,58
1974,46,42
1975,49,45
1976,63,58
1977,57,53
1978,56,52
1979,62,58
1980,45,43
1981,50,47
1982,63,60
1983,56,53
1984,55,53
1985,52,50
1986,42,40
1987,48,46
1988,42,41
1989,61,59
1990,82,80
1991,57,55
1992,49,48
1993,44,43
1994,51,50
1995,53,52
1996,58,57
1997,83,81
1998,100,98
1999,80,79
2000,127,125
2001,156,154
2002,210,207
2003,220,217
2004,236,233
2005,282,279
2006,337,333
2007,476,471
2008,632,626
2009,617,612
2010,654,649
2011,837,831
2012,970,963
2013,1098,1091
2014,1118,1111
2015,1283,1275
2016,1510,1501
2017,1700,1690
2018,2196,2184
2019,2428,2416
2020,2741,2728
