YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,5,0
1916,0,0
1917,5,0
1918,0,0
1919,5,0
1920,0,0
1921,0,0
1922,6,0
1923,6,1
1924,0,0
1925,0,0
1926,5,1
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,5,3
1942,7,5
1943,5,3
1944,5,3
1945,12,9
1946,7,5
1947,14,11
1948,9,7
1949,16,13
1950,10,8
1951,9,7
1952,13,11
1953,17,14
1954,18,15
1955,16,14
1956,20,17
1957,18,16
1958,19,17
1959,25,22
1960,27,24
1961,23,21
1962,25,23
1963,28,26
1964,27,25
1965,19,18
1966,21,20
1967,18,17
1968,14,13
1969,18,17
1970,14,13
1971,12,11
1972,7,7
1973,0,0
1974,13,12
1975,16,15
1976,7,7
1977,10,10
1978,0,0
1979,6,6
1980,6,6
1981,12,12
1982,0,0
1983,0,0
1984,6,6
1985,0,0
1986,0,0
1987,0,0
1988,7,7
1989,11,11
1990,8,8
1991,0,0
1992,9,9
1993,8,8
1994,8,8
1995,6,6
1996,0,0
1997,5,5
1998,0,0
1999,0,0
2000,5,5
2001,5,5
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,6,6
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
