YOB,Born,Alive
1900,5,0
1901,0,0
1902,0,0
1903,5,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,9,0
1913,8,0
1914,5,0
1915,9,0
1916,0,0
1917,0,0
1918,9,0
1919,6,0
1920,7,0
1921,7,0
1922,10,1
1923,16,2
1924,8,1
1925,12,2
1926,13,2
1927,26,5
1928,17,4
1929,15,4
1930,15,4
1931,23,7
1932,20,7
1933,10,4
1934,18,7
1935,18,8
1936,12,6
1937,11,6
1938,11,6
1939,13,8
1940,9,6
1941,11,7
1942,11,7
1943,17,11
1944,8,6
1945,9,6
1946,14,10
1947,8,6
1948,16,12
1949,11,9
1950,10,8
1951,14,12
1952,13,11
1953,13,11
1954,20,17
1955,15,13
1956,15,13
1957,10,9
1958,11,10
1959,15,13
1960,17,15
1961,15,14
1962,17,16
1963,16,15
1964,12,11
1965,12,11
1966,9,8
1967,5,5
1968,11,10
1969,16,15
1970,13,12
1971,24,23
1972,15,14
1973,13,12
1974,13,12
1975,24,23
1976,13,13
1977,18,17
1978,26,25
1979,7,7
1980,8,8
1981,11,11
1982,7,7
1983,7,7
1984,7,7
1985,6,6
1986,9,9
1987,6,6
1988,5,5
1989,5,5
1990,6,6
1991,8,8
1992,0,0
1993,0,0
1994,7,7
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,5,5
2016,0,0
2017,0,0
