YOB,Born,Alive
1900,40,0
1901,37,0
1902,37,0
1903,26,0
1904,43,0
1905,43,0
1906,40,0
1907,51,0
1908,40,0
1909,50,0
1910,65,0
1911,62,0
1912,63,0
1913,85,0
1914,111,0
1915,120,1
1916,99,1
1917,123,1
1918,134,1
1919,145,1
1920,152,1
1921,166,5
1922,189,9
1923,168,11
1924,187,15
1925,189,19
1926,174,20
1927,197,27
1928,182,28
1929,187,32
1930,176,33
1931,168,38
1932,141,37
1933,120,35
1934,139,46
1935,106,39
1936,115,46
1937,121,52
1938,117,55
1939,106,53
1940,108,58
1941,81,46
1942,97,57
1943,103,63
1944,103,65
1945,93,61
1946,116,79
1947,115,81
1948,131,95
1949,113,85
1950,130,101
1951,98,77
1952,88,70
1953,115,93
1954,103,85
1955,100,83
1956,118,99
1957,109,93
1958,92,80
1959,106,93
1960,136,121
1961,100,89
1962,116,104
1963,113,102
1964,137,125
1965,155,142
1966,130,120
1967,123,114
1968,134,125
1969,113,106
1970,130,122
1971,130,123
1972,117,111
1973,122,116
1974,120,114
1975,102,97
1976,123,118
1977,101,97
1978,120,115
1979,101,97
1980,116,112
1981,85,82
1982,67,65
1983,96,93
1984,89,87
1985,90,88
1986,75,73
1987,111,109
1988,79,77
1989,73,72
1990,76,75
1991,78,77
1992,87,86
1993,90,89
1994,94,93
1995,80,79
1996,84,83
1997,84,83
1998,78,77
1999,70,69
2000,91,90
2001,91,90
2002,80,79
2003,80,79
2004,89,88
2005,122,121
2006,101,100
2007,124,123
2008,133,132
2009,135,134
2010,99,98
2011,118,117
2012,122,121
2013,134,133
2014,145,144
2015,176,175
2016,158,157
2017,165,164
2018,144,143
2019,172,171
2020,171,170
