YOB,Born,Alive
1900,28,0
1901,18,0
1902,22,0
1903,19,0
1904,19,0
1905,17,0
1906,22,0
1907,25,0
1908,17,0
1909,30,0
1910,18,0
1911,22,0
1912,39,1
1913,40,1
1914,29,1
1915,42,2
1916,58,3
1917,74,4
1918,67,4
1919,55,4
1920,74,5
1921,55,6
1922,58,8
1923,57,9
1924,63,12
1925,84,19
1926,66,17
1927,75,22
1928,51,16
1929,51,18
1930,58,22
1931,46,19
1932,49,22
1933,49,23
1934,46,23
1935,56,30
1936,51,28
1937,57,33
1938,66,41
1939,69,44
1940,65,44
1941,68,47
1942,106,75
1943,140,102
1944,110,82
1945,96,73
1946,101,79
1947,103,82
1948,86,70
1949,76,63
1950,64,54
1951,65,55
1952,65,56
1953,63,55
1954,55,48
1955,48,42
1956,59,52
1957,54,48
1958,33,30
1959,43,39
1960,38,35
1961,36,33
1962,44,41
1963,42,39
1964,36,34
1965,36,34
1966,35,33
1967,32,30
1968,25,24
1969,26,25
1970,64,61
1971,104,99
1972,77,74
1973,71,68
1974,47,45
1975,48,46
1976,47,45
1977,25,24
1978,22,21
1979,32,31
1980,14,14
1981,19,19
1982,17,17
1983,13,13
1984,7,7
1985,12,12
1986,14,14
1987,8,8
1988,6,6
1989,8,8
1990,8,8
1991,10,10
1992,7,7
1993,5,5
1994,8,8
1995,12,12
1996,6,6
1997,7,7
1998,7,7
1999,0,0
2000,10,10
2001,10,10
2002,15,15
2003,17,17
2004,22,22
2005,24,24
2006,31,31
2007,30,30
2008,36,36
2009,54,54
2010,60,60
2011,81,81
2012,52,52
2013,74,74
