YOB,Born,Alive
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,7,0
1915,7,0
1916,6,0
1917,8,0
1918,16,0
1919,12,0
1920,11,0
1921,7,0
1922,5,0
1923,10,1
1924,13,2
1925,20,3
1926,5,1
1927,16,3
1928,16,4
1929,14,4
1930,16,5
1931,16,5
1932,27,9
1933,21,8
1934,28,12
1935,24,11
1936,24,12
1937,19,10
1938,21,11
1939,31,18
1940,22,13
1941,31,20
1942,17,11
1943,37,25
1944,54,37
1945,104,74
1946,193,142
1947,179,135
1948,139,108
1949,170,135
1950,513,418
1951,953,785
1952,1085,904
1953,1119,942
1954,1164,990
1955,1012,870
1956,913,793
1957,908,797
1958,1511,1340
1959,1102,987
1960,1033,935
1961,883,803
1962,792,723
1963,778,714
1964,830,765
1965,705,653
1966,762,709
1967,643,601
1968,620,582
1969,541,510
1970,914,865
1971,873,829
1972,642,611
1973,484,462
1974,445,426
1975,377,362
1976,380,365
1977,363,350
1978,373,361
1979,467,453
1980,639,621
1981,625,608
1982,749,730
1983,682,665
1984,621,606
1985,605,591
1986,527,516
1987,588,576
1988,480,471
1989,505,496
1990,521,512
1991,424,417
1992,351,346
1993,296,292
1994,248,245
1995,201,198
1996,156,154
1997,179,177
1998,115,114
1999,109,108
2000,92,91
2001,100,99
2002,79,78
2003,86,85
2004,59,59
2005,62,62
2006,57,57
2007,66,66
2008,34,34
2009,44,44
2010,31,31
2011,24,24
2012,24,24
2013,27,27
2014,19,19
2015,22,22
2016,20,20
2017,6,6
